comment_id,text_raw,channel_name,source_type,language_detected,layer1_utility_label
LCC.EhwKGkNMdXUzb0hadXBZREZkd19yUVlkcXZBbVV3,Sure 🌹🌹😘😘❤️❤️❣️❣️🙏🙏🙋🙋,Hiru News,live_chat,English,VALID
LCC.EhwKGkNKYkJ3TEhidVpZREZmNUlUQWdkaFVRV0dR,රැඩ්මී 🙏කොහොමද යැහලිය,Sirasa News First,live_chat,Sinhala,VALID
UgwtMkLdpg5PzYDnyHd4AaABAg,පිස්සු පූසෙක්,Sudaa Creation,video_comment,Sinhala,VALID
UgyA4Yatd93nzCqasbJ4AaABAg,ටික ටික ඇවිලෙනවා මරු❤❤,Sirasa News First,video_comment,Sinhala,VALID
UgxB974M_4nELhGUhD94AaABAg,❤❤❤❤❤❤❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
Ugwa3-RcIFcBo9e86Pl4AaABAg,Mamath hoda unp pakek medaa paul pitin npp dunnee maara sathutui npp ❤❤❤❤❤❤❤❤,Sirasa News First,video_comment,Singlish,VALID
Ugxpb3-Y0sWaBwCaFxJ4AaABAg,Godaaak හොඳයි වීඩියෝ එක....වටිනා කතාවක්❤❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
Ugw4wlizRiGi-XEHQs54AaABAg.A_tERDSFkoZA_tLutfYxLy,"අම්මේ ඔව්, ඇයි තව කියයි වෙන මිනිහෙක් හිටිය කියලත්",Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
UgxfoFZjBJF-gFYGTW54AaABAg.A_5nT9Z7dC_A_6-2WKf4g5,අනේ ගොනෝ,Ada Derana,video_comment,Sinhala,VALID
Ugy3rOMmtUM_MYlyt4R4AaABAg,ඇයි මම මේ විඩියෝ එක බැලුවේ..තනිකරම පිස්සු කියවන්නේ,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugw4xFA7FgsuJT4o5Eh4AaABAg,මෙවා වෙනස් විය යුතුයි කතාව හරි,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugy0F7I1Jwji1TnNGAp4AaABAg,Great❤❤❤❤❤,Sudaa Creation,video_comment,English,VALID
UgxB0jEGlOlFIOA-2m94AaABAg,බුදු දහම ඉගෙන ගන්න. තමන් කවුද..මම කවුද  කියන එක කියල දෙන්නේ බුදු දහමයි..මේ දහම බුදුන් වහන්සේ දේශනා කරේ මුළු ලෝකයටම..,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
UgynIc-fKM5K8TWSf4h4AaABAg,Hodye wadasatanak bro pariddamayan Inna budu saranai❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉,Truth with Chamuditha,video_comment,English,VALID
Ugy-5CDWVTjrgqWVSaN4AaABAg,පිස්සි,Truth with Chamuditha,video_comment,Sinhala,VALID
UgxGyQUpsi8DS-TggzV4AaABAg,සුදා සිංදුව නියමයි ❤❤❤,Sudaa Creation,video_comment,Sinhala,VALID
UgxKuvNa1BnNg71vAHl4AaABAg,"Adikorana amathiya nikan swarnawahini ""bolt anayak kathawe "" mongal jaliya wage neh😂😂😂😂😂",Hiru News,video_comment,Singlish,VALID
Ugz-rH6-Yr7CwQPT2O54AaABAg.A_U2ak5dOJ9A_UDDEhCF_1,💯,Swarnawahini,video_comment,Emoji_only,NOISE
Ugw3KzXrlSO2rQV0c4N4AaABAg,"He was the lawyer for Saharan Hashim ,the Killer extremist ,",Ada Derana,video_comment,English,VALID
UgxL-fg8O0TsatsWN2F4AaABAg,trading කරලා සල්ලි හොයන්න පුළුවන් මමත් ඒක කරනවා.අවශ්‍ය වෙන්නේ දැනුම සහ කැපවීම.,Truth with Chamuditha,video_comment,Mixed,VALID
UgzTpImEaapWg4GhaGN4AaABAg,"සටන වැඩ සටාහනේ j.v.p.එකේ කුනුරෙදි  හෝදන මනෝ ජ් ඉදුරුව අමුම අමු ගන් කබරයෙක් u.n.p
...නියෝජනය ට ස්තුතීය්",Sirasa News First,video_comment,Mixed,VALID
LCC.EhwKGkNKT0M5THUwdVpZREZXZmg1d01kU0UwZXBR,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,Hiru News,live_chat,English,VALID
UgyLhSAViGVRkpIFLvN4AaABAg.A_9Qc_LRGNAA_H7dAKGKN8,කොමෙන්ට් එකට රු250ද?,Ada Derana,video_comment,Sinhala,VALID
UgzmCCQrp8Askle3Zyh4AaABAg,Patta horak oka.parana nadu anawata baya enna,Hiru News,video_comment,Singlish,VALID
UgzTvPj727Y_aqZyEj14AaABAg,ලස්සන කතා බහක්. ජීවිතය ගැන ගැබුරු කියවීමක් තියන කෙනෙක් පේන්නේ.... small talk අඩු බවත් පේනවා.... හැමෝටම.නොතේරෙන දේවල් කතා කරන කෙනෙක්....,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
Ugydbyvj8lRXD_9KCFB4AaABAg.AZyCLOl2VLKAZyCsWtpkQZ,Apith kiyanne ellumagaha oni,Sudaa Creation,video_comment,Singlish,VALID
Ugx3ZSd5KPstUCvF4Dd4AaABAg,සිංදු ඔක්කොම අවුට් කිව්වෙ,Sudaa Creation,video_comment,Sinhala,VALID
Ugy_ct2rnVwk5Ezh58Z4AaABAg,"Malli
Saharan ekka maragena marenna igenagaththa 300
Puhunu wuna  kiwwa  ne
Dan e  gana hoyanne naththe ai? E kattiya dan 
Kohe hari  athi neda?
E kattiya amathaka karannama
Baha neda? 
Waraddak karapu siyalu denatama danduwam labiya youthui🙏
Mallita neerogishakthiya labewa🙏",Sudaa Creation,video_comment,Singlish,VALID
Ugwlzs_oH38xvQdGJCx4AaABAg,Me  Wada satahanata meeharak  mineemaru kalakani jeppo ganna epaa,Ada Derana,video_comment,Singlish,VALID
LCC.EhwKGkNQWGp6SUxYdXBZREZaOXJUQWdkQ3JzMTZR,නෑනෝ 🙆😂,Hiru News,live_chat,Sinhala,VALID
UgwYAtZXy-glDsSFyJV4AaABAg,රාජපක්ෂලාගෙ ඝාතන ප්‍රහාර ඉවර නැ ඔය හැම බන්ධනාගාර කලබල පිටුපස සාටක යො ඉන්නවා,Sudaa Creation,video_comment,Sinhala,VALID
UgwJ5HzFKnAkoOwlSY54AaABAg.A_5nd9kNNmHA_5pZqdeszl,😂😂😂😂,Ada Derana,video_comment,Emoji_only,NOISE
UgxOV618n07l5i4p4dR4AaABAg,චමුදිත I R C කියන්නෙ දිවයිනේ ලියාපදිංචි අපරාධකරු. (Island  Rejistration Criminal ) තුන් වතාවක් අධිකරණයෙන් වැරදිකරු කර සිරදඩුවම් ලබාදී ඇත්නම් ඔවුන් දිවයිනේ ලියාපදිංචි අපරාධ කරුවන් ලෙස නම් කරනවා.,Truth with Chamuditha,video_comment,Mixed,VALID
Ugwruk5apK7n8JHlTgp4AaABAg,"මොවුන්ට . දැන් .සිහි .විකල්
වෙලා .සුදා...
මේ. දැන්. කියපු. දේ
තමුන්ට ..අමතකයි. වගේ. රඟපානවා.



ඤ",Sudaa Creation,video_comment,Sinhala,VALID
LCC.EhwKGkNPN0NyYi11dVpZREZWa3lkZ1lkNHBRdkR3,නෙතු 💗😘,Hiru News,live_chat,Sinhala,VALID
UgwZ9fyu_iEqSt5kjhh4AaABAg.A_69T0jUsHvA_9BuKUG--H,ඔහොම තමා ඉතිහාසයේ අනුරලට කීවෙත්.,Sirasa News First,video_comment,Sinhala,VALID
LCC.EhwKGkNMU2RqOXpkdVpZREZRVkFUQWdkaUVVVGdn,🌻,Hiru News,live_chat,Emoji_only,NOISE
UgwniKGJ2KXAT82P2Gd4AaABAg,🙏🙏🙏🙏👍,Sudaa Creation,video_comment,Emoji_only,NOISE
Ugwyh1il9GuQovXrDUJ4AaABAg,👍👍👍👍👍👍👍👍👍👍,Sudaa Creation,video_comment,Emoji_only,NOISE
UgxwkpphVeqEdmroV2l4AaABAg.A_5JuhJiNbjA_85r1NkmOB,Kidenekute beheth gshuwade danne naha 😂😂😂😂,Sudaa Creation,video_comment,Singlish,VALID
UgxtfB6zRvd28H24Ngl4AaABAg,Excellent  sutath putha,Sudaa Creation,video_comment,English,VALID
Ugx60ct8VT7vgW1ukyF4AaABAg,මූ පට්ට හොරෙක් කියලා හොඳටම තේරෙනවා. කොයි මොහොතේ හෝ සාධාරණ ය දේවාලය තුලම සිද්ධ වෙයි,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugzu8LnRjmZ5vGfIaJN4AaABAg.A_27HC74O8XA_S5uYdXuth,❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
UgypiyXFtiDoWgtYCU14AaABAg.A_tL8kmgHY6A_tO0NvpK0-,ඒ දෙන්නා චරිත දෙකක්..සංසන්දනය කරන එක බොරු වැඩක්...,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
Ugxu9TfKXGKoU0ZLnAV4AaABAg,Meka ahana kota matath pissu hadenawa,Hari TV - Lahiru Mudalige,video_comment,Singlish,VALID
UgxfwJqp8ed6KXKeuod4AaABAg,❤❤❤❤❤❤❤,Truth with Chamuditha,video_comment,Emoji_only,NOISE
Ugw2P5h5ymHzDgjylKZ4AaABAg,❤❤❤❤❤🎉🎉🎉,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNLdjVzLWFWdTVZREZTbElUQWdkV0ZrbTB3,දෙව්මින:hand-pink-waving:,Hiru News,live_chat,Mixed,VALID
UgyEA1wxeQY0n1XSeh14AaABAg,🎉😅😅😅😅😅😅,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgwhRpb8oO2BKaVzy_l4AaABAg,"Chamuditha this is scam do not promote this this plzzz.... I  no the hidden point trust me ,good question you ask see how struggle",Truth with Chamuditha,video_comment,English,VALID
UgxzqjRPiAZAvcNHTep4AaABAg,❤❤❤❤❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
LCC.EhwKGkNJaXFsSkhSdUpZREZXcFFUQWdkVHd3RUdB,අක්කා ☝️☝️,Hiru News,live_chat,Sinhala,VALID
Ugxn1Iz-B1qvaOXk2sx4AaABAg,👍👍👍🙏,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNKajU2X25adVpZREZZbE1UQWdkR0FFb2tR,Hii😪,Hiru News,live_chat,English,VALID
Ugw9_8tvKSND89YspnV4AaABAg.AZtaFEQKOEqAZuPEbWRhAU,😂😂,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgzyxFV5lTEgprh9YNB4AaABAg,ලක්මාලි ගේ තර්ක හරිම දුර්වලය. ලෝකයේ කිසිම රටක හැම ක්ෂේත්‍රයම දන්න  අය නැත . එයද තේරුම් ගන්න තරම් මොළයක් නැත .,Ada Derana,video_comment,Sinhala,VALID
Ugyz6Ut5cZJ6Fq07NYp4AaABAg,ලාල් මහත්තයෝ පරිස්සමෙන් .,Ada Derana,video_comment,Sinhala,VALID
UgwAhfU5D20xHHkne0F4AaABAg,Ekko Naga akka ekka tharaha wela.  neththan me geni godak boruth kiyanawa. Muntath hodata udau hamba wela thiyenawa,Sudaa Creation,video_comment,Singlish,VALID
LCC.EhwKGkNQNkZvNW1TdTVZREZhZkJ3Z1FkV1gwOERB,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,Hiru News,live_chat,English,VALID
UgyzXC__SFyx00T22Nx4AaABAg,Pissu lokkiyak mun wayasata giyata kamak na athulata danna owne full manchan lokki,Truth with Chamuditha,video_comment,Singlish,VALID
UgxfUgRywnC0OqzXVWR4AaABAg,❤❤❤❤🎉,Sudaa Creation,video_comment,Emoji_only,NOISE
UgxyCmXqLfd8c7Xoehp4AaABAg,පටිට වෙසි,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugyzp6IisXcXsMeYEM54AaABAg,🤣🤣🤣🤣🤣🤣🤣🤣🤣,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgxVLcA0jE89W2TXcxt4AaABAg,"මහත්මයා කලින් දේශපාලකයන්  බලය ගන්න මිනිස්සු මැරුව ,උන්  මරන්න ඉඩ දීලා බලාගෙන හිටියා ...දැන් විමර්ශන වලින් ඒවා හෙලි වීම හා උන් දඬුවම් විදින්න යන නිසා පාස්කු බෝම්බ වලට වැඩි දෙයක් උණත් කරන්න plan තියන්න පුලුවන්..ඒ ගෙන අවධානයෙන් තියන්න ඕන ආරක්ෂක අංශ ....කලින් බෝම්බ ගැහුවේ රටේ ආරක්ශාවට ඉන්න රාජ්‍ය බුද්දිඅංශ මැදිහත් වෙලා...,තව අහන්න ලැබුනා   ඉස්ලාම් අන්තවාදීන් පුහුණු උනාලු මරාගෙන මැරෙන ප්‍ර්‍රෙහාර කරන්න..ඒ අන්තවාදීන් ගැනත් විමර්ශන කරන්න ඕන පාස්කු කුමන්ත්‍රණ ගැන වගේම...උන් තමයි බෝම්බ ගැහුවේ.තව දේවල් තියෙන්න පුලුවන් ඒ වගේ ,,,තවත් ඉස්සරහට ඒ වගේ නොවෙන්න බුද්ධි අංශ ශක්තිමත් කරන්න ඕන",Sudaa Creation,video_comment,Mixed,VALID
LCC.EhwKGkNPYWtuWi0zdVpZREZkTGV3Z1FkTW5vdkt3,Kamal Dewipihitai gnt sd by:hand-pink-waving::hand-pink-waving:,Sirasa News First,live_chat,English,VALID
LCC.EhwKGkNPZVJzS3pLdXBZREZiems1d01kbmhnelJB,..,Ada Derana,live_chat,Emoji_only,NOISE
Ugxv9_4iNmCaLz-zDFR4AaABAg,"මේ වෙද්දි ව්‍යපාරිකයන් ආයෝජන කරනේ චින සමාගම් වලට , ඇමරිකාව කරපු ලෝකුම මෝඩ වැඩේ , හිතමාතා චිනයට බලය ලැබෙන උගුලක සිර විම , ලෝකේ ඇමරිකාවට වඩා වසර 10 පමණ ඉදිරියෙන් ඉන්නේ චිනය , පවු ඇමරිකානු ගැති රටවල් ඉක්මනින් දුප්පත් වෙනවා  ෂුවර් සෝට්, ඔය වගේ පොඩි බිද දැමින් චිනයට පුන්චි කිචියක් පමණි  , ලෝකේ ආහාර , බලශක්ති , තාක්ෂණය  බහුතරයක්  හිමි චිනයේ , ඇමරිකාව  ප්‍රමිතියේ අඩු දෙවල් යවපු සුපිරි ම සමාගමක් ,  ඔන්ලයින්  මාට්   වලිම් ඇමරිකාව ඉදම් ආක්‍රමනය කරම් ඉන්නේ ,  චිනය වට්ටන ඇමරිකාව ප්‍රමාද වැඩි .",Hiru News,video_comment,Sinhala,VALID
LCC.EhwKGkNPeURtT3ZldVpZREZTb19yUVlkQmNjMDF3,එහෙම නෙවෙයි බං මේවයෙ ඉන්න කොට එගෙම තමයි,Sirasa News First,live_chat,Sinhala,VALID
UgywOVM3qTUoWw6jrMZ4AaABAg,ඇමතිතුමා සාකච්චාව නිමවුන වහාම වැසිකලියේ නතරවෙයිද දන්නේ නැහැ’,Ada Derana,video_comment,Sinhala,VALID
UgzZYkT7Tg2FqYg2xTB4AaABAg,.unta wade teyanna ona balagana edala wadak na,Sudaa Creation,video_comment,Singlish,VALID
Ugy5NWe7RQUOk8Z6qZ54AaABAg,❤❤❤🎉,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNQS0xvTy16dVpZREZmTFJ3Z1FkTlYwaDR3,hy,Sirasa News First,live_chat,English,NOISE
UgzyppCs3TRuS2h10-l4AaABAg,තෙරුවන් සරණයි ඔබ තුමාට ❤❤❤❤❤❤,Ada Derana,video_comment,Sinhala,VALID
LCC.EhwKGkNMems1WVRRdXBZREZlTjhUQWdkbE5RamR3,:face-pink-drinking-tea:,Hiru News,live_chat,English,VALID
UgwcOatZz2B4BBOXlBx4AaABAg,මට දුකයි මාලිගේ මහත්තයා ගැන. ඒ අහිංසක මනුස්සයා ලත්මාලි වගේ අපිරිසිදු ගෑණු එක්ක කොහොමද ජීවත් වෙන්නේ.,Ada Derana,video_comment,Sinhala,VALID
UgyyXo4P2AmdEC4aF_d4AaABAg,Deel. Dasa.mokada. Thama. Eliye,Truth with Chamuditha,video_comment,Singlish,VALID
UgzvxctHNdaKc5zt8s94AaABAg.A_t78gc2ISfA_tDYlhI2kk,ඒක තමයි.,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
Ugxm-sgHtslt95zbJNB4AaABAg,අනිවාරෙන්ම හොද විපක්ෂයක් අවශ්‍යයි ආණ්ඩුවට වඩා වැරදි අඩු. දැන් ඉන්නේ තනි අම්බරුවොනේ 🤣,Sirasa News First,video_comment,Sinhala,VALID
Ugzwvv82vbKDVhhxWGh4AaABAg,Thakkadiya 😂,Ada Derana,video_comment,English,VALID
Ugy5GN68Q2oXxb0y6D94AaABAg,Hari siriyawai sirilanka ....apa ipadunu rata  sirilanka. Dina දින babalena සිරි  ලංකා .ජය වේවා npp ❤❤❤❤රජයට ජය වේවා ඔබ depalata ❤❤❤❤,Sudaa Creation,video_comment,Mixed,VALID
Ugx02nTnRpmTDU34SOB4AaABAg,සුදා අයියේ වැඩ ඇති ඔය ඉන්න පොඩි රැවුලාටත් කියන්න දාපු මැසේජ් එකට රිලයි එකක් දාන්න කියලා ඔයා ආසම දේ ගන්න ගමන් 🍁මේ එහෙම කරන්න එපා දුක හිතෙනවා ඈ නොබලා ඉන්නේ නෑ අපි බලන් ඉන්නේ රටේ වෙන දේ ගැන ඔයාලා කියන කරන දේ ඔයා වගේම තමා මාත් 2005 ඉදන් කඩේ ගියා රට වෙනුවෙන් දිලා අපි මේක ගොඩ ගන්න ඕනී සුදා අයියේ,Sudaa Creation,video_comment,Sinhala,VALID
LCC.EhwKGkNNekN5NlBVdXBZREZRVEl3Z1FkQ3Fzc2ln,චතූ 👍,Hiru News,live_chat,Sinhala,NOISE
Ugx9VtgYY29sOWVZ5r54AaABAg,Latmaali 😂😂,Ada Derana,video_comment,English,VALID
UgwEXPFvSq4xKwneihN4AaABAg,ජන මත විචාරණයකට යන්න කිසිම උවමනාවන් නෑ ජනතාවට ආණ්ඩුව කරන විදිය හරි,Sirasa News First,video_comment,Sinhala,VALID
Ugy_hD9T4bB7RHOy_Td4AaABAg,😂,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgzU7wXyNV9mAhaPmtB4AaABAg,Eeeya rithu oyath mehema kenekda 🤢🤮😂,Sudaa Creation,video_comment,Singlish,VALID
UgxMOqwaAkHFxkFCobd4AaABAg,"Excellent speech. 
Thanks Both of you, 
From UK",Sirasa News First,video_comment,English,VALID
Ugxj5ACAJ3nelHqgmqh4AaABAg,Apith 70 dakaye ane ape sahodrannge naduahapun hati hodin mathakai ada ada nithyanukala monawlaweda,Sudaa Creation,video_comment,Singlish,VALID
UgyrnGE7nQ7V0eRaRYh4AaABAg,18:35 මූ ප්‍රවේශ වෙද්දි ප්‍රශ්ණෙට උත්තර දෙන්න 2048 වෙලා 😂,Sirasa News First,video_comment,Sinhala,VALID
LCC.EhwKGkNQdkZ3YWJWdXBZREZSVHo1d01kUGlnR2Fn,චන්ද්‍රා:face-pink-drinking-tea::face-blue-smiling:,Hiru News,live_chat,Mixed,VALID
UgzA2aoTVaYfPV-aAbp4AaABAg.AZtphi5wVOaAZuxImIBQQ1,Tell me if want to kill someone i contact a contract killer pay him well then he will do tha job.Who is the real killer ? When it comes to Rajiv Gandhi it was LTTE who did the job of contract killer.Assassinations of Indira and Rajiv was a result of a geopolitics.,Truth with Chamuditha,video_comment,English,VALID
Ugz4DaqNHLucT547CPN4AaABAg,ආදරෙයි දෙන්නටම ❤❤❤❤,Sudaa Creation,video_comment,Sinhala,VALID
